location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Prager Straße (Nord), Dresden;2019-08-07 22:00:00 +0200;Wednesday;499;19;rain;
Prager Straße (Nord), Dresden;2019-08-07 23:00:00 +0200;Wednesday;250;19;rain;
Prager Straße (Nord), Dresden;2019-08-08 00:00:00 +0200;Thursday;100;19;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 01:00:00 +0200;Thursday;60;18;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 02:00:00 +0200;Thursday;43;18;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 03:00:00 +0200;Thursday;26;18;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 04:00:00 +0200;Thursday;43;17;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 05:00:00 +0200;Thursday;64;17;clear-night;
Prager Straße (Nord), Dresden;2019-08-08 06:00:00 +0200;Thursday;173;17;clear-day;
Prager Straße (Nord), Dresden;2019-08-08 07:00:00 +0200;Thursday;350;17;clear-day;
Prager Straße (Nord), Dresden;2019-08-08 08:00:00 +0200;Thursday;646;19;clear-day;
Prager Straße (Nord), Dresden;2019-08-08 09:00:00 +0200;Thursday;1513;20;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 10:00:00 +0200;Thursday;2313;21;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 11:00:00 +0200;Thursday;3025;22;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 12:00:00 +0200;Thursday;3692;24;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 13:00:00 +0200;Thursday;3667;24;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 14:00:00 +0200;Thursday;3872;25;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 15:00:00 +0200;Thursday;4085;26;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 16:00:00 +0200;Thursday;4258;26;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 17:00:00 +0200;Thursday;4419;26;cloudy;
Prager Straße (Nord), Dresden;2019-08-08 18:00:00 +0200;Thursday;3866;26;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 19:00:00 +0200;Thursday;3236;26;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 20:00:00 +0200;Thursday;2104;25;partly-cloudy-day;
Prager Straße (Nord), Dresden;2019-08-08 21:00:00 +0200;Thursday;1103;24;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 22:00:00 +0200;Thursday;803;22;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-08 23:00:00 +0200;Thursday;296;22;partly-cloudy-night;
Prager Straße (Nord), Dresden;2019-08-09 00:00:00 +0200;Friday;145;20;partly-cloudy-night;
