location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Jungfernstieg, Hamburg;2018-10-07 01:00:00 +0200;Sunday;100;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 02:00:00 +0200;Sunday;49;13;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 03:00:00 +0200;Sunday;32;13;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 04:00:00 +0200;Sunday;20;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 05:00:00 +0200;Sunday;7;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 06:00:00 +0200;Sunday;32;8;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 07:00:00 +0200;Sunday;35;8;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 08:00:00 +0200;Sunday;87;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 09:00:00 +0200;Sunday;230;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 10:00:00 +0200;Sunday;408;9;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 11:00:00 +0200;Sunday;502;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 12:00:00 +0200;Sunday;758;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 13:00:00 +0200;Sunday;833;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 14:00:00 +0200;Sunday;1093;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 15:00:00 +0200;Sunday;1292;14;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 16:00:00 +0200;Sunday;1274;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 17:00:00 +0200;Sunday;1198;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 18:00:00 +0200;Sunday;873;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-07 19:00:00 +0200;Sunday;526;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 20:00:00 +0200;Sunday;315;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 21:00:00 +0200;Sunday;200;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 22:00:00 +0200;Sunday;109;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-07 23:00:00 +0200;Sunday;57;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 00:00:00 +0200;Monday;22;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 01:00:00 +0200;Monday;33;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 02:00:00 +0200;Monday;10;4;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 03:00:00 +0200;Monday;8;4;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 04:00:00 +0200;Monday;74;4;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 05:00:00 +0200;Monday;100;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 06:00:00 +0200;Monday;184;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 07:00:00 +0200;Monday;515;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 08:00:00 +0200;Monday;1196;4;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-08 09:00:00 +0200;Monday;1305;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-08 10:00:00 +0200;Monday;1725;8;cloudy;
Jungfernstieg, Hamburg;2018-10-08 11:00:00 +0200;Monday;2668;11;cloudy;
Jungfernstieg, Hamburg;2018-10-08 12:00:00 +0200;Monday;3621;13;cloudy;
Jungfernstieg, Hamburg;2018-10-08 13:00:00 +0200;Monday;4034;14;cloudy;
Jungfernstieg, Hamburg;2018-10-08 14:00:00 +0200;Monday;3981;15;cloudy;
Jungfernstieg, Hamburg;2018-10-08 15:00:00 +0200;Monday;4036;15;cloudy;
Jungfernstieg, Hamburg;2018-10-08 16:00:00 +0200;Monday;4146;15;cloudy;
Jungfernstieg, Hamburg;2018-10-08 17:00:00 +0200;Monday;3966;15;cloudy;
Jungfernstieg, Hamburg;2018-10-08 18:00:00 +0200;Monday;3432;14;cloudy;
Jungfernstieg, Hamburg;2018-10-08 19:00:00 +0200;Monday;2010;12;cloudy;
Jungfernstieg, Hamburg;2018-10-08 20:00:00 +0200;Monday;669;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 21:00:00 +0200;Monday;308;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 22:00:00 +0200;Monday;200;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-08 23:00:00 +0200;Monday;73;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-09 00:00:00 +0200;Tuesday;37;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-09 01:00:00 +0200;Tuesday;40;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-09 02:00:00 +0200;Tuesday;21;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-09 03:00:00 +0200;Tuesday;5;8;partly-cloudy-night;
